000149
 1.000000    0.000000
 0.980000    0.010835
 0.960000    0.020836
 0.940000    0.030059
 0.920000    0.038560
 0.900000    0.046386
 0.880000    0.053586
 0.860001    0.060201
 0.840001    0.066272
 0.820002    0.071836
 0.800004    0.076926
 0.780008    0.081573
 0.760013    0.085805
 0.740021    0.089648
 0.720032    0.093125
 0.700049    0.096256
 0.680072    0.099059
 0.660103    0.101551
 0.640146    0.103746
 0.620202    0.105656
 0.600274    0.107292
 0.580368    0.108663
 0.560486    0.109776
 0.540635    0.110636
 0.520819    0.111250
 0.501047    0.111621
 0.481324    0.111752
 0.461661    0.111644
 0.442066    0.111298
 0.422550    0.110717
 0.403125    0.109899
 0.383804    0.108846
 0.364603    0.107556
 0.345536    0.106031
 0.326622    0.104269
 0.307880    0.102271
 0.289331    0.100039
 0.270998    0.097573
 0.252907    0.094875
 0.235084    0.091949
 0.217558    0.088798
 0.200362    0.085428
 0.183530    0.081844
 0.167098    0.078055
 0.151106    0.074071
 0.135596    0.069902
 0.120613    0.065561
 0.106207    0.061064
 0.092429    0.056429
 0.079333    0.051674
 0.066980    0.046822
 0.055430    0.041899
 0.044751    0.036931
 0.035012    0.031950
 0.026288    0.026990
 0.018658    0.022088
 0.012206    0.017284
 0.007018    0.012623
 0.003189    0.008154
 0.000815    0.003927
 0.000000    0.000000
 0.000815    -0.009043
 0.003189    -0.016705
 0.007018    -0.023110
 0.012206    -0.028373
 0.018658    -0.032604
 0.026288    -0.035907
 0.035012    -0.038380
 0.044751    -0.040114
 0.055430    -0.041196
 0.066980    -0.041705
 0.079333    -0.041716
 0.092429    -0.041299
 0.106207    -0.040517
 0.120613    -0.039429
 0.135596    -0.038089
 0.151106    -0.036546
 0.167098    -0.034845
 0.183530    -0.033025
 0.200362    -0.031121
 0.217558    -0.029165
 0.235084    -0.027184
 0.252907    -0.025202
 0.270998    -0.023238
 0.289331    -0.021309
 0.307880    -0.019430
 0.326622    -0.017609
 0.345536    -0.015855
 0.364603    -0.014173
 0.383804    -0.012567
 0.403125    -0.011036
 0.422550    -0.009581
 0.442066    -0.008199
 0.461661    -0.006887
 0.481324    -0.005640
 0.501047    -0.004452
 0.520819    -0.003319
 0.540635    -0.002234
 0.560486    -0.001191
 0.580368    -0.000186
 0.600274    0.000787
 0.620202    0.001730
 0.640146    0.002646
 0.660103    0.003536
 0.680072    0.004398
 0.700049    0.005227
 0.720032    0.006018
 0.740021    0.006762
 0.760013    0.007444
 0.780008    0.008049
 0.800004    0.008556
 0.820002    0.008939
 0.840001    0.009169
 0.860001    0.009211
 0.880000    0.009024
 0.900000    0.008560
 0.920000    0.007768
 0.940000    0.006587
 0.960000    0.004950
 0.980000    0.002782
 1.000000    0.000000
