  
       XFOIL         Version 6.99
  
 Calculated polar for: 000144                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.150 e 6     Ncrit =   5.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.900   0.6475   0.01476   0.00671  -0.1034   0.5266   0.9785
   1.000   0.6761   0.01486   0.00670  -0.1071   0.5225   0.9857
   1.900   0.7938   0.01528   0.00675  -0.1111   0.4933   1.0000
   2.000   0.8012   0.01533   0.00678  -0.1104   0.4903   1.0000
   2.900   0.8671   0.01589   0.00713  -0.1036   0.4666   1.0000
   3.000   0.8744   0.01597   0.00716  -0.1029   0.4642   1.0000
   3.900   0.9392   0.01662   0.00763  -0.0959   0.4427   1.0000
   4.000   0.9462   0.01670   0.00770  -0.0951   0.4403   1.0000
