  
       XFOIL         Version 6.99
  
 Calculated polar for: 000308                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.150 e 6     Ncrit =   5.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.900   0.6664   0.01548   0.00719  -0.0884   0.4643   0.9953
   1.000   0.6829   0.01547   0.00710  -0.0895   0.4614   0.9978
   1.900   0.7622   0.01571   0.00715  -0.0855   0.4357   1.0000
   2.000   0.7699   0.01574   0.00718  -0.0849   0.4328   1.0000
   2.900   0.8387   0.01619   0.00747  -0.0786   0.4084   1.0000
   3.000   0.8462   0.01625   0.00749  -0.0779   0.4059   1.0000
   3.900   0.9136   0.01682   0.00793  -0.0714   0.3823   1.0000
   4.000   0.9212   0.01688   0.00801  -0.0706   0.3793   1.0000
