  
       XFOIL         Version 6.99
  
 Calculated polar for: 000038                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.150 e 6     Ncrit =   5.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.900   0.5353   0.01851   0.01044  -0.0867   0.4915   1.0000
   1.000   0.5438   0.01855   0.01042  -0.0862   0.4862   1.0000
   1.900   0.6199   0.01894   0.01036  -0.0814   0.4449   1.0000
   2.000   0.6284   0.01900   0.01036  -0.0809   0.4412   1.0000
   2.900   0.7018   0.01948   0.01053  -0.0757   0.4057   1.0000
   3.000   0.7100   0.01956   0.01055  -0.0751   0.4025   1.0000
   3.900   0.7821   0.02013   0.01092  -0.0696   0.3706   1.0000
   4.000   0.7896   0.02021   0.01097  -0.0689   0.3673   1.0000
