  
       XFOIL         Version 6.99
  
 Calculated polar for: 000157                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.150 e 6     Ncrit =   5.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.900   0.5370   0.02007   0.01103  -0.0932   0.7011   0.1336
   1.000   0.5539   0.01987   0.01085  -0.0942   0.7005   0.1387
   1.900   0.6249   0.02009   0.01119  -0.0886   0.6817   0.1782
   2.000   0.6424   0.01989   0.01100  -0.0897   0.6810   0.1858
   2.900   0.7295   0.01999   0.01129  -0.0874   0.6617   0.2484
   3.000   0.7518   0.01979   0.01111  -0.0895   0.6609   0.2615
   3.900   1.0564   0.01875   0.01152  -0.1323   0.6421   1.0000
   4.000   1.0744   0.01860   0.01130  -0.1335   0.6402   1.0000
