  
       XFOIL         Version 6.99
  
 Calculated polar for: 000002                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.150 e 6     Ncrit =   5.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.900   0.5512   0.01580   0.00645  -0.0887   0.5983   0.1481
   1.000   0.5593   0.01581   0.00644  -0.0880   0.5925   0.1513
   1.900   0.6389   0.01606   0.00654  -0.0829   0.5447   0.1849
   2.000   0.6481   0.01610   0.00657  -0.0824   0.5399   0.1892
   2.900   0.7223   0.01654   0.00693  -0.0764   0.4977   0.2348
   3.000   0.7301   0.01658   0.00701  -0.0757   0.4930   0.2404
   3.900   0.8168   0.01721   0.00766  -0.0727   0.4535   0.3121
   4.000   0.8261   0.01729   0.00776  -0.0724   0.4491   0.3230
