  
       XFOIL         Version 6.99
  
 Calculated polar for: 000039                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.150 e 6     Ncrit =   5.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.900   0.5602   0.02209   0.01286  -0.0621   0.4357   0.9554
   1.900   0.6748   0.02194   0.01254  -0.0641   0.4092   0.9668
   3.900   0.8855   0.02204   0.01259  -0.0642   0.3615   0.9854
   2.900   0.7760   0.02231   0.01281  -0.0632   0.3854   0.9776
   1.000   0.5683   0.02225   0.01301  -0.0616   0.4331   0.9577
   2.000   0.6862   0.02193   0.01253  -0.0642   0.4068   0.9678
   3.000   0.7833   0.02258   0.01305  -0.0625   0.3836   0.9791
   4.000   0.8967   0.02199   0.01257  -0.0644   0.3589   0.9862
