  
       XFOIL         Version 6.99
  
 Calculated polar for: 000064                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.150 e 6     Ncrit =   5.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.900   0.5901   0.01374   0.00560  -0.0759   0.4679   1.0000
   1.000   0.5993   0.01379   0.00559  -0.0755   0.4653   1.0000
   1.900   0.6828   0.01427   0.00575  -0.0718   0.4428   1.0000
   2.000   0.6922   0.01433   0.00579  -0.0714   0.4403   1.0000
   2.900   0.7756   0.01490   0.00619  -0.0678   0.4177   1.0000
   3.000   0.7848   0.01497   0.00628  -0.0674   0.4150   1.0000
   3.900   0.8669   0.01566   0.00684  -0.0636   0.3931   1.0000
   4.000   0.8759   0.01575   0.00690  -0.0631   0.3907   1.0000
