000001
 1.000000    0.000000
 0.980000    0.014735
 0.960000    0.028070
 0.940000    0.040081
 0.920000    0.050845
 0.900000    0.060438
 0.880000    0.068935
 0.860001    0.076408
 0.840001    0.082930
 0.820002    0.088569
 0.800004    0.093394
 0.780008    0.097470
 0.760013    0.100860
 0.740021    0.103625
 0.720032    0.105822
 0.700049    0.107505
 0.680072    0.108727
 0.660103    0.109537
 0.640146    0.109979
 0.620202    0.110097
 0.600274    0.109928
 0.580368    0.109510
 0.560486    0.108875
 0.540635    0.108051
 0.520819    0.107065
 0.501047    0.105939
 0.481324    0.104692
 0.461661    0.103342
 0.442066    0.101902
 0.422550    0.100381
 0.403125    0.098787
 0.383804    0.097126
 0.364603    0.095399
 0.345536    0.093608
 0.326622    0.091748
 0.307880    0.089818
 0.289331    0.087810
 0.270998    0.085717
 0.252907    0.083531
 0.235084    0.081242
 0.217558    0.078840
 0.200362    0.076314
 0.183530    0.073653
 0.167098    0.070848
 0.151106    0.067887
 0.135596    0.064762
 0.120613    0.061466
 0.106207    0.057992
 0.092429    0.054337
 0.079333    0.050500
 0.066980    0.046482
 0.055430    0.042290
 0.044751    0.037933
 0.035012    0.033424
 0.026288    0.028783
 0.018658    0.024035
 0.012206    0.019210
 0.007018    0.014345
 0.003189    0.009486
 0.000815    0.004684
 0.000000    0.000000
 0.000815    -0.007301
 0.003189    -0.013577
 0.007018    -0.018936
 0.012206    -0.023476
 0.018658    -0.027288
 0.026288    -0.030453
 0.035012    -0.033045
 0.044751    -0.035131
 0.055430    -0.036772
 0.066980    -0.038020
 0.079333    -0.038925
 0.092429    -0.039528
 0.106207    -0.039869
 0.120613    -0.039980
 0.135596    -0.039892
 0.151106    -0.039630
 0.167098    -0.039217
 0.183530    -0.038674
 0.200362    -0.038017
 0.217558    -0.037262
 0.235084    -0.036421
 0.252907    -0.035506
 0.270998    -0.034527
 0.289331    -0.033493
 0.307880    -0.032411
 0.326622    -0.031288
 0.345536    -0.030130
 0.364603    -0.028943
 0.383804    -0.027732
 0.403125    -0.026503
 0.422550    -0.025260
 0.442066    -0.024009
 0.461661    -0.022754
 0.481324    -0.021500
 0.501047    -0.020253
 0.520819    -0.019018
 0.540635    -0.017800
 0.560486    -0.016605
 0.580368    -0.015438
 0.600274    -0.014304
 0.620202    -0.013208
 0.640146    -0.012156
 0.660103    -0.011151
 0.680072    -0.010199
 0.700049    -0.009302
 0.720032    -0.008462
 0.740021    -0.007681
 0.760013    -0.006960
 0.780008    -0.006296
 0.800004    -0.005686
 0.820002    -0.005126
 0.840001    -0.004608
 0.860001    -0.004120
 0.880000    -0.003651
 0.900000    -0.003183
 0.920000    -0.002696
 0.940000    -0.002166
 0.960000    -0.001563
 0.980000    -0.000854
 1.000000    0.000000
