  
       XFOIL         Version 6.99
  
 Calculated polar for: 000236                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.150 e 6     Ncrit =   5.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.900   0.4926   0.01648   0.00990  -0.0743   0.7755   0.9255
   1.000   0.5080   0.01659   0.01002  -0.0750   0.7728   0.9291
   1.900   0.6403   0.01634   0.00964  -0.0795   0.7282   0.9569
   2.000   0.6489   0.01636   0.00963  -0.0787   0.7236   0.9595
   2.900   0.7951   0.01588   0.00908  -0.0873   0.6660   0.9826
   3.000   0.8160   0.01569   0.00886  -0.0892   0.6572   0.9855
   3.900   0.9009   0.01570   0.00846  -0.0858   0.5395   0.9948
   4.000   0.9074   0.01581   0.00846  -0.0848   0.5180   0.9957
