  
       XFOIL         Version 6.99
  
 Calculated polar for: 000081                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.150 e 6     Ncrit =   5.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   3.900   0.9368   0.01608   0.00770  -0.1326   0.4677   0.4650
   0.900   0.6508   0.01440   0.00652  -0.1473   0.7085   0.3223
   1.900   0.7627   0.01461   0.00658  -0.1454   0.6375   0.3666
   2.900   0.8569   0.01517   0.00699  -0.1402   0.5576   0.4135
   3.000   0.8653   0.01524   0.00705  -0.1395   0.5489   0.4187
   1.000   0.6648   0.01439   0.00647  -0.1476   0.7021   0.3271
   4.000   0.9438   0.01620   0.00779  -0.1317   0.4585   0.4703
   2.000   0.7720   0.01464   0.00663  -0.1448   0.6296   0.3707
