  
       XFOIL         Version 6.99
  
 Calculated polar for: 000046                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.150 e 6     Ncrit =   5.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   1.900   0.8151   0.01654   0.00778  -0.1321   0.4168   0.5328
   0.900   0.7028   0.01629   0.00710  -0.1335   0.4406   0.3833
   3.900   1.0255   0.01787   0.00938  -0.1260   0.3698   0.7251
   2.900   0.9225   0.01713   0.00858  -0.1295   0.3932   0.6452
   2.000   0.8261   0.01658   0.00786  -0.1319   0.4142   0.5462
   1.000   0.7144   0.01629   0.00718  -0.1334   0.4380   0.3981
   4.000   1.0354   0.01795   0.00945  -0.1256   0.3676   0.7323
   3.000   0.9329   0.01720   0.00865  -0.1291   0.3908   0.6544
