000044
 1.000000    0.000000
 0.980000    0.015280
 0.960000    0.028697
 0.940000    0.040441
 0.920000    0.050691
 0.900000    0.059607
 0.880000    0.067337
 0.860001    0.074016
 0.840001    0.079766
 0.820002    0.084697
 0.800004    0.088908
 0.780008    0.092487
 0.760013    0.095515
 0.740021    0.098060
 0.720032    0.100184
 0.700049    0.101942
 0.680072    0.103380
 0.660103    0.104539
 0.640146    0.105453
 0.620202    0.106149
 0.600274    0.106653
 0.580368    0.106983
 0.560486    0.107155
 0.540635    0.107179
 0.520819    0.107064
 0.501047    0.106817
 0.481324    0.106439
 0.461661    0.105932
 0.442066    0.105296
 0.422550    0.104529
 0.403125    0.103627
 0.383804    0.102587
 0.364603    0.101404
 0.345536    0.100073
 0.326622    0.098589
 0.307880    0.096949
 0.289331    0.095145
 0.270998    0.093175
 0.252907    0.091035
 0.235084    0.088720
 0.217558    0.086228
 0.200362    0.083558
 0.183530    0.080707
 0.167098    0.077675
 0.151106    0.074463
 0.135596    0.071070
 0.120613    0.067499
 0.106207    0.063751
 0.092429    0.059829
 0.079333    0.055735
 0.066980    0.051474
 0.055430    0.047046
 0.044751    0.042456
 0.035012    0.037706
 0.026288    0.032798
 0.018658    0.027733
 0.012206    0.022511
 0.007018    0.017131
 0.003189    0.011589
 0.000815    0.005882
 0.000000    0.000000
 0.000815    -0.006934
 0.003189    -0.013366
 0.007018    -0.019300
 0.012206    -0.024740
 0.018658    -0.029692
 0.026288    -0.034167
 0.035012    -0.038176
 0.044751    -0.041731
 0.055430    -0.044847
 0.066980    -0.047540
 0.079333    -0.049827
 0.092429    -0.051726
 0.106207    -0.053257
 0.120613    -0.054438
 0.135596    -0.055291
 0.151106    -0.055836
 0.167098    -0.056094
 0.183530    -0.056085
 0.200362    -0.055831
 0.217558    -0.055352
 0.235084    -0.054670
 0.252907    -0.053804
 0.270998    -0.052774
 0.289331    -0.051599
 0.307880    -0.050298
 0.326622    -0.048889
 0.345536    -0.047389
 0.364603    -0.045813
 0.383804    -0.044179
 0.403125    -0.042498
 0.422550    -0.040786
 0.442066    -0.039055
 0.461661    -0.037315
 0.481324    -0.035577
 0.501047    -0.033850
 0.520819    -0.032141
 0.540635    -0.030459
 0.560486    -0.028807
 0.580368    -0.027191
 0.600274    -0.025615
 0.620202    -0.024080
 0.640146    -0.022589
 0.660103    -0.021140
 0.680072    -0.019735
 0.700049    -0.018371
 0.720032    -0.017046
 0.740021    -0.015757
 0.760013    -0.014501
 0.780008    -0.013272
 0.800004    -0.012066
 0.820002    -0.010877
 0.840001    -0.009700
 0.860001    -0.008529
 0.880000    -0.007358
 0.900000    -0.006180
 0.920000    -0.004990
 0.940000    -0.003782
 0.960000    -0.002550
 0.980000    -0.001291
 1.000000    0.000000
