  
       XFOIL         Version 6.99
  
 Calculated polar for: 000048                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.150 e 6     Ncrit =   5.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.900   0.5136   0.02040   0.01131  -0.0408   0.2086   0.9352
   3.900   0.7453   0.02204   0.01247  -0.0649   0.1741   1.0000
   2.900   0.5136   0.02040   0.01131  -0.0408   0.2086   0.9352
   0.900   0.1316   0.01897   0.00816  -0.0097   0.2989   0.1875
   3.000   0.5199   0.02068   0.01155  -0.0396   0.2062   0.9436
   4.000   0.7547   0.02213   0.01252  -0.0644   0.1721   1.0000
   1.000   0.1438   0.01897   0.00815  -0.0098   0.2940   0.1925
   3.000   0.5199   0.02068   0.01155  -0.0396   0.2062   0.9436
