  
       XFOIL         Version 6.99
  
 Calculated polar for: 000266                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.150 e 6     Ncrit =   5.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.900   0.5609   0.01319   0.00510  -0.1044   0.6219   0.5868
   1.000   0.5708   0.01306   0.00514  -0.1040   0.6183   0.6430
   1.900   0.7440   0.01332   0.00558  -0.1187   0.5810   1.0000
   2.000   0.7521   0.01338   0.00563  -0.1181   0.5774   1.0000
   2.900   0.8280   0.01403   0.00600  -0.1128   0.5460   1.0000
   3.000   0.8369   0.01411   0.00604  -0.1123   0.5430   1.0000
   3.900   0.9110   0.01483   0.00657  -0.1067   0.5136   1.0000
   4.000   0.9190   0.01491   0.00664  -0.1061   0.5102   1.0000
