000061
 1.000000    0.000000
 0.980000    0.011091
 0.960000    0.020675
 0.940000    0.028933
 0.920000    0.036032
 0.900000    0.042124
 0.880000    0.047346
 0.860001    0.051824
 0.840001    0.055668
 0.820002    0.058980
 0.800004    0.061848
 0.780008    0.064352
 0.760013    0.066561
 0.740021    0.068536
 0.720032    0.070327
 0.700049    0.071978
 0.680072    0.073527
 0.660103    0.075002
 0.640146    0.076428
 0.620202    0.077822
 0.600274    0.079198
 0.580368    0.080562
 0.560486    0.081919
 0.540635    0.083268
 0.520819    0.084607
 0.501047    0.085927
 0.481324    0.087221
 0.461661    0.088477
 0.442066    0.089681
 0.422550    0.090818
 0.403125    0.091872
 0.383804    0.092826
 0.364603    0.093660
 0.345536    0.094357
 0.326622    0.094898
 0.307880    0.095263
 0.289331    0.095432
 0.270998    0.095387
 0.252907    0.095110
 0.235084    0.094582
 0.217558    0.093785
 0.200362    0.092702
 0.183530    0.091318
 0.167098    0.089616
 0.151106    0.087582
 0.135596    0.085202
 0.120613    0.082462
 0.106207    0.079350
 0.092429    0.075855
 0.079333    0.071964
 0.066980    0.067666
 0.055430    0.062952
 0.044751    0.057811
 0.035012    0.052233
 0.026288    0.046207
 0.018658    0.039722
 0.012206    0.032768
 0.007018    0.025333
 0.003189    0.017403
 0.000815    0.008964
 0.000000    0.000000
 0.000815    -0.006535
 0.003189    -0.012268
 0.007018    -0.017288
 0.012206    -0.021674
 0.018658    -0.025498
 0.026288    -0.028825
 0.035012    -0.031713
 0.044751    -0.034213
 0.055430    -0.036372
 0.066980    -0.038230
 0.079333    -0.039823
 0.092429    -0.041180
 0.106207    -0.042330
 0.120613    -0.043293
 0.135596    -0.044089
 0.151106    -0.044734
 0.167098    -0.045240
 0.183530    -0.045618
 0.200362    -0.045875
 0.217558    -0.046018
 0.235084    -0.046050
 0.252907    -0.045974
 0.270998    -0.045791
 0.289331    -0.045503
 0.307880    -0.045109
 0.326622    -0.044608
 0.345536    -0.043999
 0.364603    -0.043281
 0.383804    -0.042454
 0.403125    -0.041517
 0.422550    -0.040468
 0.442066    -0.039310
 0.461661    -0.038043
 0.481324    -0.036668
 0.501047    -0.035190
 0.520819    -0.033611
 0.540635    -0.031937
 0.560486    -0.030175
 0.580368    -0.028333
 0.600274    -0.026419
 0.620202    -0.024444
 0.640146    -0.022420
 0.660103    -0.020362
 0.680072    -0.018283
 0.700049    -0.016201
 0.720032    -0.014134
 0.740021    -0.012101
 0.760013    -0.010123
 0.780008    -0.008223
 0.800004    -0.006425
 0.820002    -0.004752
 0.840001    -0.003232
 0.860001    -0.001892
 0.880000    -0.000760
 0.900000    0.000136
 0.920000    0.000764
 0.940000    0.001096
 0.960000    0.001100
 0.980000    0.000745
 1.000000    0.000000
