000172
 1.000000    0.000000
 0.980000    0.011789
 0.960000    0.023063
 0.940000    0.033820
 0.920000    0.044056
 0.900000    0.053772
 0.880000    0.062968
 0.860001    0.071644
 0.840001    0.079803
 0.820002    0.087449
 0.800004    0.094585
 0.780008    0.101218
 0.760013    0.107353
 0.740021    0.112997
 0.720032    0.118158
 0.700049    0.122844
 0.680072    0.127066
 0.660103    0.130832
 0.640146    0.134154
 0.620202    0.137042
 0.600274    0.139508
 0.580368    0.141565
 0.560486    0.143223
 0.540635    0.144497
 0.520819    0.145398
 0.501047    0.145940
 0.481324    0.146135
 0.461661    0.145998
 0.442066    0.145540
 0.422550    0.144775
 0.403125    0.143715
 0.383804    0.142373
 0.364603    0.140760
 0.345536    0.138887
 0.326622    0.136765
 0.307880    0.134404
 0.289331    0.131814
 0.270998    0.129002
 0.252907    0.125976
 0.235084    0.122742
 0.217558    0.119305
 0.200362    0.115669
 0.183530    0.111836
 0.167098    0.107806
 0.151106    0.103579
 0.135596    0.099152
 0.120613    0.094521
 0.106207    0.089678
 0.092429    0.084615
 0.079333    0.079321
 0.066980    0.073783
 0.055430    0.067984
 0.044751    0.061906
 0.035012    0.055527
 0.026288    0.048823
 0.018658    0.041766
 0.012206    0.034326
 0.007018    0.026469
 0.003189    0.018157
 0.000815    0.009349
 0.000000    0.000000
 0.000815    -0.005937
 0.003189    -0.011356
 0.007018    -0.016258
 0.012206    -0.020644
 0.018658    -0.024522
 0.026288    -0.027902
 0.035012    -0.030797
 0.044751    -0.033222
 0.055430    -0.035196
 0.066980    -0.036737
 0.079333    -0.037867
 0.092429    -0.038607
 0.106207    -0.038981
 0.120613    -0.039012
 0.135596    -0.038724
 0.151106    -0.038140
 0.167098    -0.037284
 0.183530    -0.036180
 0.200362    -0.034850
 0.217558    -0.033316
 0.235084    -0.031601
 0.252907    -0.029724
 0.270998    -0.027705
 0.289331    -0.025564
 0.307880    -0.023317
 0.326622    -0.020982
 0.345536    -0.018574
 0.364603    -0.016108
 0.383804    -0.013597
 0.403125    -0.011053
 0.422550    -0.008490
 0.442066    -0.005918
 0.461661    -0.003347
 0.481324    -0.000789
 0.501047    0.001748
 0.520819    0.004252
 0.540635    0.006715
 0.560486    0.009124
 0.580368    0.011470
 0.600274    0.013739
 0.620202    0.015918
 0.640146    0.017993
 0.660103    0.019946
 0.680072    0.021757
 0.700049    0.023405
 0.720032    0.024865
 0.740021    0.026108
 0.760013    0.027102
 0.780008    0.027808
 0.800004    0.028186
 0.820002    0.028188
 0.840001    0.027760
 0.860001    0.026842
 0.880000    0.025367
 0.900000    0.023261
 0.920000    0.020438
 0.940000    0.016808
 0.960000    0.012269
 0.980000    0.006707
 1.000000    0.000000
