  
       XFOIL         Version 6.99
  
 Calculated polar for: 000189                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.150 e 6     Ncrit =   5.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.900   0.3175   0.02521   0.01898  -0.0533   0.8103   0.9761
   1.000   0.3351   0.02533   0.01909  -0.0544   0.8067   0.9806
   1.900   0.4783   0.02426   0.01795  -0.0628   0.7514   1.0000
   2.000   0.4904   0.02398   0.01765  -0.0627   0.7427   1.0000
   2.900   0.7006   0.01941   0.01138  -0.0804   0.4904   1.0000
   3.000   0.7061   0.01957   0.01144  -0.0793   0.4745   1.0000
   3.900   0.7578   0.02092   0.01214  -0.0700   0.3801   1.0000
   4.000   0.7640   0.02105   0.01223  -0.0691   0.3719   1.0000
