000225
 1.000000    0.000000
 0.980000    0.015287
 0.960000    0.029008
 0.940000    0.041299
 0.920000    0.052286
 0.900000    0.062089
 0.880000    0.070819
 0.860001    0.078579
 0.840001    0.085464
 0.820002    0.091563
 0.800004    0.096956
 0.780008    0.101720
 0.760013    0.105920
 0.740021    0.109619
 0.720032    0.112872
 0.700049    0.115727
 0.680072    0.118228
 0.660103    0.120412
 0.640146    0.122313
 0.620202    0.123958
 0.600274    0.125370
 0.580368    0.126567
 0.560486    0.127564
 0.540635    0.128371
 0.520819    0.128995
 0.501047    0.129439
 0.481324    0.129704
 0.461661    0.129787
 0.442066    0.129684
 0.422550    0.129388
 0.403125    0.128890
 0.383804    0.128180
 0.364603    0.127247
 0.345536    0.126078
 0.326622    0.124662
 0.307880    0.122985
 0.289331    0.121035
 0.270998    0.118800
 0.252907    0.116268
 0.235084    0.113431
 0.217558    0.110280
 0.200362    0.106809
 0.183530    0.103014
 0.167098    0.098894
 0.151106    0.094452
 0.135596    0.089693
 0.120613    0.084628
 0.106207    0.079269
 0.092429    0.073637
 0.079333    0.067756
 0.066980    0.061655
 0.055430    0.055370
 0.044751    0.048943
 0.035012    0.042424
 0.026288    0.035869
 0.018658    0.029343
 0.012206    0.022918
 0.007018    0.016676
 0.003189    0.010707
 0.000815    0.005112
 0.000000    0.000000
 0.000815    -0.009180
 0.003189    -0.017036
 0.007018    -0.023661
 0.012206    -0.029147
 0.018658    -0.033582
 0.026288    -0.037049
 0.035012    -0.039631
 0.044751    -0.041406
 0.055430    -0.042451
 0.066980    -0.042839
 0.079333    -0.042639
 0.092429    -0.041920
 0.106207    -0.040746
 0.120613    -0.039177
 0.135596    -0.037274
 0.151106    -0.035092
 0.167098    -0.032683
 0.183530    -0.030098
 0.200362    -0.027383
 0.217558    -0.024584
 0.235084    -0.021742
 0.252907    -0.018894
 0.270998    -0.016078
 0.289331    -0.013326
 0.307880    -0.010668
 0.326622    -0.008130
 0.345536    -0.005739
 0.364603    -0.003514
 0.383804    -0.001475
 0.403125    0.000363
 0.422550    0.001986
 0.442066    0.003385
 0.461661    0.004552
 0.481324    0.005483
 0.501047    0.006177
 0.520819    0.006634
 0.540635    0.006858
 0.560486    0.006857
 0.580368    0.006641
 0.600274    0.006222
 0.620202    0.005615
 0.640146    0.004839
 0.660103    0.003916
 0.680072    0.002868
 0.700049    0.001724
 0.720032    0.000512
 0.740021    -0.000733
 0.760013    -0.001978
 0.780008    -0.003184
 0.800004    -0.004309
 0.820002    -0.005309
 0.840001    -0.006138
 0.860001    -0.006745
 0.880000    -0.007078
 0.900000    -0.007081
 0.920000    -0.006696
 0.940000    -0.005861
 0.960000    -0.004512
 0.980000    -0.002582
 1.000000    0.000000
