  
       XFOIL         Version 6.99
  
 Calculated polar for: 000159                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.150 e 6     Ncrit =   5.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.900   0.3000   0.01181   0.00428  -0.0624   0.6042   0.7273
   1.000   0.3105   0.01184   0.00431  -0.0621   0.5986   0.7409
   1.900   0.4135   0.01210   0.00475  -0.0608   0.5504   0.8720
   2.000   0.4304   0.01217   0.00482  -0.0618   0.5450   0.8893
   2.900   0.5909   0.01291   0.00540  -0.0735   0.4973   0.9897
   3.000   0.6070   0.01298   0.00547  -0.0746   0.4920   0.9972
   3.900   0.6837   0.01354   0.00588  -0.0695   0.4532   1.0000
   4.000   0.6919   0.01361   0.00594  -0.0688   0.4487   1.0000
