  
       XFOIL         Version 6.99
  
 Calculated polar for: 000126                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.150 e 6     Ncrit =   5.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.900   0.2983   0.01732   0.00697  -0.0318   0.4578   0.1751
   1.000   0.3097   0.01731   0.00696  -0.0318   0.4533   0.1844
   1.900   0.6569   0.01820   0.00948  -0.0842   0.3958   0.9914
   2.000   0.7027   0.01823   0.00940  -0.0916   0.3890   1.0000
   2.900   0.7806   0.01886   0.00966  -0.0868   0.3632   1.0000
   3.000   0.7894   0.01891   0.00971  -0.0863   0.3602   1.0000
   3.900   0.8654   0.01958   0.01018  -0.0811   0.3364   1.0000
   4.000   0.8735   0.01967   0.01024  -0.0805   0.3338   1.0000
