  
       XFOIL         Version 6.99
  
 Calculated polar for: 000127                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.150 e 6     Ncrit =   5.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.900   0.4714   0.01850   0.01185  -0.0894   0.7227   0.9966
   1.000   0.5081   0.01843   0.01168  -0.0946   0.7196   1.0000
   1.900   0.6392   0.01715   0.00974  -0.1007   0.6704   1.0000
   2.000   0.6531   0.01707   0.00959  -0.1013   0.6650   1.0000
   2.900   0.7512   0.01702   0.00902  -0.1015   0.6212   1.0000
   3.000   0.7591   0.01706   0.00903  -0.1009   0.6168   1.0000
   3.900   0.8347   0.01751   0.00917  -0.0967   0.5812   1.0000
   4.000   0.8417   0.01758   0.00922  -0.0959   0.5776   1.0000
