000045
 1.000000    0.000000
 0.980000    0.011029
 0.960000    0.021169
 0.940000    0.030480
 0.920000    0.039018
 0.900000    0.046835
 0.880000    0.053979
 0.860001    0.060498
 0.840001    0.066435
 0.820002    0.071828
 0.800004    0.076716
 0.780008    0.081132
 0.760013    0.085109
 0.740021    0.088674
 0.720032    0.091856
 0.700049    0.094678
 0.680072    0.097162
 0.660103    0.099327
 0.640146    0.101192
 0.620202    0.102772
 0.600274    0.104081
 0.580368    0.105131
 0.560486    0.105932
 0.540635    0.106494
 0.520819    0.106824
 0.501047    0.106929
 0.481324    0.106813
 0.461661    0.106480
 0.442066    0.105935
 0.422550    0.105179
 0.403125    0.104215
 0.383804    0.103043
 0.364603    0.101666
 0.345536    0.100082
 0.326622    0.098293
 0.307880    0.096301
 0.289331    0.094104
 0.270998    0.091706
 0.252907    0.089106
 0.235084    0.086308
 0.217558    0.083314
 0.200362    0.080128
 0.183530    0.076755
 0.167098    0.073202
 0.151106    0.069475
 0.135596    0.065583
 0.120613    0.061537
 0.106207    0.057349
 0.092429    0.053034
 0.079333    0.048609
 0.066980    0.044091
 0.055430    0.039503
 0.044751    0.034869
 0.035012    0.030215
 0.026288    0.025570
 0.018658    0.020969
 0.012206    0.016446
 0.007018    0.012043
 0.003189    0.007802
 0.000815    0.003770
 0.000000    0.000000
 0.000815    -0.006533
 0.003189    -0.012597
 0.007018    -0.018200
 0.012206    -0.023350
 0.018658    -0.028051
 0.026288    -0.032309
 0.035012    -0.036129
 0.044751    -0.039515
 0.055430    -0.042471
 0.066980    -0.045004
 0.079333    -0.047119
 0.092429    -0.048824
 0.106207    -0.050128
 0.120613    -0.051041
 0.135596    -0.051574
 0.151106    -0.051742
 0.167098    -0.051560
 0.183530    -0.051045
 0.200362    -0.050217
 0.217558    -0.049096
 0.235084    -0.047705
 0.252907    -0.046070
 0.270998    -0.044217
 0.289331    -0.042174
 0.307880    -0.039970
 0.326622    -0.037637
 0.345536    -0.035207
 0.364603    -0.032712
 0.383804    -0.030185
 0.403125    -0.027661
 0.422550    -0.025173
 0.442066    -0.022753
 0.461661    -0.020435
 0.481324    -0.018249
 0.501047    -0.016225
 0.520819    -0.014390
 0.540635    -0.012769
 0.560486    -0.011383
 0.580368    -0.010250
 0.600274    -0.009383
 0.620202    -0.008792
 0.640146    -0.008478
 0.660103    -0.008439
 0.680072    -0.008663
 0.700049    -0.009134
 0.720032    -0.009824
 0.740021    -0.010697
 0.760013    -0.011708
 0.780008    -0.012799
 0.800004    -0.013901
 0.820002    -0.014934
 0.840001    -0.015801
 0.860001    -0.016392
 0.880000    -0.016582
 0.900000    -0.016227
 0.920000    -0.015169
 0.940000    -0.013227
 0.960000    -0.010202
 0.980000    -0.005874
 1.000000    0.000000
