000206
 1.000000    0.000000
 0.980000    0.005495
 0.960000    0.011057
 0.940000    0.016643
 0.920000    0.022219
 0.900000    0.027755
 0.880000    0.033226
 0.860001    0.038612
 0.840001    0.043894
 0.820002    0.049060
 0.800004    0.054098
 0.780008    0.058999
 0.760013    0.063757
 0.740021    0.068368
 0.720032    0.072825
 0.700049    0.077128
 0.680072    0.081272
 0.660103    0.085257
 0.640146    0.089080
 0.620202    0.092738
 0.600274    0.096230
 0.580368    0.099551
 0.560486    0.102698
 0.540635    0.105666
 0.520819    0.108449
 0.501047    0.111040
 0.481324    0.113432
 0.461661    0.115615
 0.442066    0.117580
 0.422550    0.119314
 0.403125    0.120806
 0.383804    0.122041
 0.364603    0.123007
 0.345536    0.123687
 0.326622    0.124067
 0.307880    0.124129
 0.289331    0.123857
 0.270998    0.123236
 0.252907    0.122247
 0.235084    0.120876
 0.217558    0.119106
 0.200362    0.116925
 0.183530    0.114319
 0.167098    0.111277
 0.151106    0.107789
 0.135596    0.103851
 0.120613    0.099458
 0.106207    0.094611
 0.092429    0.089314
 0.079333    0.083574
 0.066980    0.077407
 0.055430    0.070832
 0.044751    0.063873
 0.035012    0.056562
 0.026288    0.048941
 0.018658    0.041055
 0.012206    0.032962
 0.007018    0.024729
 0.003189    0.016430
 0.000815    0.008154
 0.000000    0.000000
 0.000815    -0.006168
 0.003189    -0.011254
 0.007018    -0.015360
 0.012206    -0.018576
 0.018658    -0.020989
 0.026288    -0.022681
 0.035012    -0.023727
 0.044751    -0.024198
 0.055430    -0.024159
 0.066980    -0.023672
 0.079333    -0.022795
 0.092429    -0.021581
 0.106207    -0.020081
 0.120613    -0.018340
 0.135596    -0.016403
 0.151106    -0.014309
 0.167098    -0.012096
 0.183530    -0.009800
 0.200362    -0.007454
 0.217558    -0.005086
 0.235084    -0.002726
 0.252907    -0.000401
 0.270998    0.001867
 0.289331    0.004055
 0.307880    0.006142
 0.326622    0.008109
 0.345536    0.009939
 0.364603    0.011617
 0.383804    0.013128
 0.403125    0.014462
 0.422550    0.015606
 0.442066    0.016552
 0.461661    0.017293
 0.481324    0.017823
 0.501047    0.018139
 0.520819    0.018239
 0.540635    0.018123
 0.560486    0.017794
 0.580368    0.017256
 0.600274    0.016516
 0.620202    0.015585
 0.640146    0.014474
 0.660103    0.013199
 0.680072    0.011778
 0.700049    0.010232
 0.720032    0.008587
 0.740021    0.006872
 0.760013    0.005120
 0.780008    0.003368
 0.800004    0.001658
 0.820002    0.000036
 0.840001    -0.001445
 0.860001    -0.002727
 0.880000    -0.003748
 0.900000    -0.004438
 0.920000    -0.004720
 0.940000    -0.004512
 0.960000    -0.003723
 0.980000    -0.002254
 1.000000    0.000000
